record_id,plant,line_id,machine_id,shift,operator_experience_years,material_batch,ambient_temp_c,ambient_humidity_pct,vibration_rms,pressure_bar,feed_rate_mm_s,laser_power_w,coolant_flow_l_min,thickness_mm,tensile_strength_mpa,surface_roughness_um,defect_flag,defect_type,rework_needed
2452,Plant_A,L2,M10,day,5.14,B031,21.5,50.7,0.67,4.145,19.9,250.9,8.46,1.337,503.56,1.542,0,none,0
2453,Plant_B,L3,M16,evening,3.7,B146,24.87,33.7,0.838,6.14,20.17,337.9,9.52,1.243,557.25,1.641,0,none,0
2454,Plant_A,L4,M13,day,14.22,B018,19.61,46.7,0.858,5.061,18.37,357.3,6.98,1.237,618.64,1.87,0,none,0
2455,Plant_A,L2,M12,night,9.41,B115,21.23,45.2,1.028,6.025,24.01,387.7,8.02,1.194,545.82,2.021,0,none,0
2456,Plant_B,L2,M17,day,2.25,B065,22.69,47.9,0.708,5.22,16.29,278.2,8.6,1.435,513.78,1.691,0,none,0
2457,Plant_C,L1,M19,night,2.02,B072,15.57,65.3,1.903,6.213,25.4,318.1,6.85,1.104,520.23,2.953,0,none,0
2458,Plant_A,L2,M05,evening,3.99,B118,20.12,69.2,0.824,6.136,15.96,391.1,8.91,1.206,571.19,2.219,0,none,0
2459,Plant_A,L4,M12,day,4.82,B054,26.18,59.5,0.658,5.144,17.33,400.1,6.05,1.282,543.12,2.038,0,none,0
2460,Plant_A,L2,M18,night,2.1,B004,27.29,41.0,1.14,5.675,24.6,337.8,8.4,1.213,560.28,2.309,0,none,0
2461,Plant_A,L1,M04,night,1.86,B017,22.65,54.9,0.806,4.926,19.74,336.3,8.18,1.265,518.98,1.84,0,none,0
2462,Plant_B,L1,M15,day,1.18,B133,22.29,42.5,0.759,4.712,24.37,404.3,7.83,1.099,526.29,1.525,0,none,0
2463,Plant_A,L3,M01,day,4.14,B061,20.1,41.0,1.168,4.677,18.89,368.3,7.79,1.094,587.72,2.206,0,none,0
2464,Plant_A,L1,M08,day,9.24,B042,20.61,53.2,0.888,4.589,20.24,306.9,7.25,1.072,531.88,2.568,0,none,0
2465,Plant_B,L3,M10,night,7.1,B102,13.36,57.8,1.129,5.628,30.76,316.6,8.67,1.142,532.59,2.574,0,none,0
2466,Plant_B,L1,M09,evening,7.74,B104,19.21,52.0,1.16,5.946,21.43,275.7,7.55,1.371,504.62,1.816,0,none,0
2467,Plant_B,L2,M12,night,10.85,B039,22.97,33.7,1.461,5.0,27.12,385.5,10.49,1.237,588.29,1.685,0,none,0
2468,Plant_B,L3,M08,day,8.95,B114,25.24,60.6,0.724,4.179,22.19,331.1,8.19,1.112,553.07,2.333,0,none,0
2469,Plant_C,L3,M07,evening,2.74,B102,20.45,67.5,0.544,5.36,13.83,368.6,7.97,1.29,538.62,1.968,0,none,0
2470,Plant_B,L2,M03,day,6.86,B058,27.02,54.6,0.574,5.338,20.29,377.2,5.78,1.253,567.5,1.898,0,none,0
2471,Plant_B,L4,M11,evening,10.58,B116,20.81,53.5,1.084,5.252,20.26,365.4,7.33,1.235,588.57,2.74,0,none,0
2472,Plant_C,L1,M12,evening,4.94,B047,16.6,83.9,0.647,4.395,22.33,309.2,9.02,1.054,503.92,2.534,0,none,0
2473,Plant_A,L3,M01,day,9.08,B126,22.08,28.8,1.018,5.372,24.38,357.4,7.13,1.104,584.78,2.3,0,none,0
2474,Plant_B,L2,M02,day,8.18,B004,19.92,45.9,1.121,5.503,22.19,365.6,10.69,1.231,595.52,2.08,0,none,0
2475,Plant_B,L2,M11,evening,10.06,B108,18.14,60.9,0.808,4.983,25.55,404.3,7.94,1.273,615.34,1.874,0,none,0
2476,Plant_A,L1,M08,evening,5.72,B014,17.37,32.0,1.116,6.34,11.39,341.5,8.49,1.152,590.91,2.256,0,none,0
2477,Plant_A,L3,M17,evening,8.73,B114,22.01,46.8,0.566,5.7,21.81,297.0,6.84,1.318,543.07,1.553,0,none,0
2478,Plant_A,L1,M03,day,3.81,B042,18.68,36.8,0.489,5.362,19.69,348.4,6.37,1.145,545.96,2.175,0,none,0
2479,Plant_C,L4,M07,day,5.07,B097,20.15,38.5,0.516,4.714,23.91,377.7,6.41,1.185,562.48,2.568,0,none,0
2480,Plant_A,L3,M06,day,10.63,B058,15.95,65.2,0.782,4.682,24.99,323.6,6.77,1.129,556.71,2.703,0,none,0
2481,Plant_B,L3,M12,evening,4.58,B147,22.92,43.9,0.998,5.908,22.85,335.2,8.51,1.147,545.89,2.187,1,void,1
2482,Plant_C,L4,M13,day,3.16,B124,21.92,49.2,0.966,4.187,29.56,382.8,7.68,1.296,562.2,2.061,0,none,0
2483,Plant_A,L3,M05,day,6.64,B150,18.62,67.3,0.914,5.912,27.72,360.3,8.51,1.208,562.18,2.69,0,none,0
2484,Plant_A,L2,M15,day,10.17,B081,20.8,33.4,1.049,5.562,22.02,309.1,7.05,1.288,557.69,2.266,0,none,0
2485,Plant_A,L2,M17,evening,10.06,B088,23.9,54.2,0.776,4.812,32.95,354.9,10.1,1.119,575.2,1.8,0,none,0
2486,Plant_B,L2,M07,day,1.87,B072,23.84,32.0,0.915,4.206,20.02,382.9,8.49,1.12,561.95,1.874,0,none,0
2487,Plant_B,L4,M19,evening,0.0,B015,20.82,63.4,0.896,5.741,15.89,364.4,8.39,1.071,551.61,1.676,0,none,0
2488,Plant_B,L3,M09,day,5.59,B113,25.32,52.1,1.585,5.847,21.2,325.1,9.38,1.26,564.46,3.015,0,none,0
2489,Plant_A,L2,M16,day,5.49,B091,28.0,38.1,0.447,4.635,23.11,324.5,7.43,1.092,528.28,1.887,0,none,0
2490,Plant_C,L3,M02,evening,2.59,B011,21.06,33.5,0.914,4.43,20.1,304.9,8.72,0.983,528.43,1.931,0,none,0
2491,Plant_B,L1,M08,evening,4.38,B069,23.23,41.5,0.936,5.42,28.21,436.0,9.21,1.258,572.91,2.022,0,none,0
2492,Plant_B,L3,M03,night,6.61,B050,18.98,75.6,1.62,5.051,19.37,384.2,6.06,1.153,584.78,2.863,0,none,0
2493,Plant_A,L3,M13,evening,6.62,B044,25.62,55.5,0.678,5.214,26.97,340.0,5.89,1.247,514.91,2.173,1,crack,1
2494,Plant_B,L3,M03,night,2.1,B128,29.8,45.1,0.917,5.169,23.98,392.5,6.27,1.149,533.15,2.052,0,none,0
2495,Plant_A,L3,M09,day,2.7,B024,19.69,53.9,0.748,6.556,23.94,372.0,8.22,1.214,524.06,2.467,0,none,0
2496,Plant_A,L2,M07,night,5.0,B002,17.83,47.3,1.063,4.603,28.34,441.1,9.09,1.186,582.13,2.288,0,none,0
2497,Plant_C,L2,M05,day,6.98,B067,21.01,48.1,0.74,5.06,24.14,335.1,6.46,1.267,526.88,2.205,0,none,0
2498,Plant_C,L3,M04,evening,2.19,B065,23.58,51.5,0.752,5.433,23.14,339.8,7.25,1.211,492.3,2.37,0,none,0
2499,Plant_B,L2,M12,day,3.79,B044,23.7,58.0,0.593,4.413,24.19,381.6,9.28,1.213,531.96,1.894,0,none,0
2500,Plant_A,L1,M15,night,0.0,B076,27.53,47.1,1.033,5.805,25.59,300.3,8.75,1.158,503.16,2.411,0,none,0
2501,Plant_A,L3,M03,evening,7.79,B037,22.49,57.6,0.563,6.188,26.55,312.3,7.38,1.247,540.96,1.991,0,none,0
2502,Plant_A,L3,M07,day,3.74,B068,21.69,43.9,0.889,6.255,18.13,389.3,6.68,1.216,574.5,1.9,0,none,0
2503,Plant_C,L3,M17,day,1.35,B090,14.23,41.1,0.813,5.942,25.06,460.1,7.14,1.345,558.12,2.206,0,none,0
2504,Plant_A,L4,M20,evening,6.83,B030,27.81,52.7,1.681,4.733,22.26,349.2,8.13,1.261,578.97,2.5,0,none,0
2505,Plant_A,L2,M16,day,1.92,B094,15.35,69.0,0.944,5.328,17.37,313.7,6.55,1.267,510.69,2.252,0,none,0
2506,Plant_B,L2,M04,day,7.44,B144,28.74,40.5,1.078,5.538,18.51,357.7,7.88,1.078,604.02,2.396,0,none,0
2507,Plant_B,L1,M20,day,6.04,B121,24.41,63.0,1.155,5.756,18.51,365.5,7.81,1.317,578.24,3.128,0,none,0
2508,Plant_A,L3,M20,evening,7.92,B140,20.22,33.5,0.664,6.293,16.65,382.1,6.11,1.093,587.42,1.48,0,none,0
2509,Plant_C,L4,M04,day,5.39,B053,23.31,73.9,0.639,5.11,25.14,336.8,8.48,1.136,489.36,2.404,0,none,0
2510,Plant_B,L3,M19,day,3.61,B060,18.65,45.5,0.823,4.152,20.9,346.4,8.32,1.154,534.18,2.541,0,none,0
2511,Plant_A,L2,M10,night,4.18,B077,15.61,28.1,1.67,5.013,23.52,311.4,9.66,1.109,528.74,2.672,0,none,0
2512,Plant_C,L1,M13,night,8.21,B063,24.94,48.4,1.004,4.92,25.15,387.4,7.9,1.191,579.13,2.006,0,none,0
2513,Plant_B,L1,M09,evening,3.53,B054,22.65,62.6,0.51,5.107,20.86,350.8,8.87,1.282,521.43,1.792,0,none,0
2514,Plant_C,L1,M17,night,6.37,B120,18.71,63.9,1.631,5.891,21.42,347.4,8.3,1.222,541.31,2.87,0,none,0
2515,Plant_A,L1,M07,evening,6.6,B063,26.85,37.6,0.911,4.403,27.06,326.3,7.55,1.242,556.21,2.649,0,none,0
2516,Plant_B,L2,M10,day,8.01,B122,21.0,44.1,0.68,5.29,19.93,353.0,6.39,1.056,546.56,2.24,1,crack,1
2517,Plant_A,L1,M07,night,7.2,B063,19.38,34.3,1.143,5.61,22.11,316.2,7.8,1.242,563.87,1.867,0,none,0
2518,Plant_A,L4,M05,day,1.96,B037,24.97,35.3,0.444,6.284,27.15,355.9,8.06,1.231,517.27,2.061,0,none,0
2519,Plant_A,L4,M15,day,0.0,B074,24.06,22.1,0.506,5.379,24.45,387.0,6.84,1.221,521.87,1.193,0,none,0
2520,Plant_A,L4,M17,day,8.96,B098,14.84,47.0,0.968,5.928,21.64,325.5,5.98,1.312,581.54,2.557,0,none,0
2521,Plant_B,L3,M06,day,7.7,B124,16.35,61.6,1.055,5.474,15.87,348.1,9.78,1.16,589.42,2.205,0,none,0
2522,Plant_B,L3,M09,evening,10.15,B124,18.57,55.5,1.817,6.591,21.25,378.0,10.07,1.091,601.72,2.691,0,none,0
2523,Plant_C,L4,M03,day,1.67,B150,22.14,46.2,0.714,5.368,28.04,324.3,7.29,1.345,512.85,1.985,0,none,0
2524,Plant_B,L3,M04,day,9.44,B102,19.53,33.7,0.555,5.924,18.53,344.4,9.46,1.277,548.3,1.974,0,none,0
2525,Plant_C,L1,M05,evening,11.0,B132,25.35,60.5,1.045,5.806,29.72,318.4,8.54,1.087,553.16,1.98,0,none,0
2526,Plant_A,L1,M14,day,0.47,B001,23.08,45.6,0.607,4.134,21.65,280.7,7.63,1.192,463.02,2.417,0,none,0
2527,Plant_B,L3,M09,evening,5.75,B123,25.93,57.6,1.724,5.82,20.85,268.8,6.8,1.055,511.99,2.364,0,none,0
2528,Plant_B,L4,M09,day,12.82,B015,19.57,52.9,1.612,5.391,31.68,418.5,8.41,1.211,626.73,2.603,0,none,0
2529,Plant_B,L2,M15,day,8.24,B034,20.76,57.2,0.661,5.886,28.17,353.0,9.52,1.283,595.02,1.835,0,none,0
2530,Plant_B,L4,M18,day,1.28,B035,23.55,37.6,0.328,5.102,29.68,381.6,9.51,1.145,553.26,1.131,0,none,0
2531,Plant_A,L2,M20,day,4.2,B065,27.11,52.8,1.5,5.304,20.35,396.8,8.66,1.155,571.39,2.019,0,none,0
2532,Plant_A,L3,M15,evening,9.12,B031,19.03,55.4,1.513,6.155,18.76,422.0,8.74,1.213,599.82,2.984,0,none,0
2533,Plant_A,L3,M01,day,7.41,B068,30.05,53.0,0.806,5.506,24.29,302.7,8.9,0.994,564.96,2.393,0,none,0
2534,Plant_A,L4,M11,night,9.66,B070,15.65,52.1,1.072,4.62,26.81,379.6,7.82,1.144,608.95,2.661,0,none,0
2535,Plant_B,L3,M06,evening,5.44,B015,21.35,45.7,1.167,5.199,28.36,363.1,6.79,1.303,557.93,2.671,0,none,0
2536,Plant_B,L3,M04,day,6.7,B125,22.47,60.1,1.041,5.816,19.13,351.7,6.24,1.161,544.22,2.89,0,none,0
2537,Plant_B,L3,M16,evening,0.0,B022,22.32,43.9,0.888,5.175,21.93,376.5,8.0,1.11,578.56,2.424,0,none,0
2538,Plant_B,L3,M02,night,6.56,B008,18.05,59.7,0.954,5.022,30.87,408.3,7.78,1.171,550.37,1.806,0,none,0
2539,Plant_B,L3,M03,day,7.44,B147,17.43,40.7,0.749,5.152,23.78,333.6,8.97,1.198,540.64,2.326,0,none,0
2540,Plant_B,L2,M07,night,5.04,B126,21.77,40.1,1.412,5.327,29.9,323.2,8.7,1.11,523.23,2.136,0,none,0
2541,Plant_A,L4,M07,day,3.3,B124,22.71,22.3,1.235,5.145,22.02,367.3,9.48,1.189,613.99,2.162,0,none,0
2542,Plant_A,L3,M05,evening,7.54,B033,24.39,41.5,1.491,4.898,26.4,372.2,7.89,1.198,593.76,2.513,0,none,0
2543,Plant_B,L2,M15,day,7.84,B023,14.93,56.2,1.23,4.705,19.96,307.9,6.44,1.211,558.52,2.221,0,none,0
2544,Plant_B,L3,M08,day,5.8,B128,22.56,60.9,1.756,5.744,15.87,342.3,8.21,1.323,582.98,3.051,0,none,0
2545,Plant_B,L3,M15,night,2.07,B035,17.25,65.0,1.142,6.602,26.77,394.4,6.41,1.29,562.14,2.635,0,none,0
2546,Plant_A,L4,M20,day,7.38,B044,26.44,53.2,0.528,4.425,27.95,396.0,7.74,1.133,587.7,2.115,0,none,0
2547,Plant_A,L3,M07,night,6.55,B066,15.65,46.3,1.202,5.118,26.74,348.8,10.44,1.291,589.28,1.925,0,none,0
2548,Plant_C,L3,M10,day,8.1,B063,15.76,41.4,1.235,5.236,23.1,384.9,7.87,1.199,576.42,2.592,0,none,0
2549,Plant_A,L3,M12,day,10.44,B145,27.08,43.0,0.777,5.159,20.01,361.5,8.36,1.176,587.07,2.265,0,none,0
2550,Plant_B,L1,M05,day,5.23,B106,19.58,63.7,0.812,5.126,24.67,323.9,7.73,1.102,534.8,1.985,0,none,0
2551,Plant_B,L3,M02,evening,5.74,B030,26.37,48.7,0.549,5.115,23.31,342.7,5.44,1.222,517.31,2.331,0,none,0
2552,Plant_B,L2,M15,night,0.0,B074,24.09,40.0,1.339,4.95,20.76,333.5,8.16,1.189,493.82,2.331,0,none,0
2553,Plant_C,L3,M18,evening,2.6,B073,22.12,65.1,0.905,5.325,22.55,387.4,8.55,1.203,576.82,1.61,0,none,0
2554,Plant_C,L4,M07,night,4.43,B102,21.11,53.0,1.285,6.705,13.81,379.3,7.49,1.262,567.46,2.214,0,none,0
2555,Plant_A,L3,M05,night,10.01,B041,17.05,30.7,0.639,5.2,19.18,332.3,6.26,1.069,588.48,2.198,0,none,0
2556,Plant_C,L3,M13,evening,0.0,B002,19.0,73.2,0.716,4.948,22.52,286.1,6.25,1.154,466.66,1.724,0,none,0
2557,Plant_A,L2,M09,evening,11.43,B044,20.4,48.2,0.579,6.072,15.85,351.7,8.07,1.153,586.24,2.278,0,none,0
2558,Plant_B,L2,M10,evening,2.37,B018,19.7,53.9,0.853,6.186,13.05,364.8,7.61,1.172,549.54,2.693,0,none,0
2559,Plant_B,L4,M06,evening,8.24,B110,22.67,67.9,0.713,4.913,14.45,325.2,7.06,1.079,569.67,2.658,0,none,0
2560,Plant_B,L4,M19,evening,5.55,B130,20.08,60.0,0.725,5.52,21.78,389.5,7.19,1.248,523.12,2.299,0,none,0
2561,Plant_B,L4,M18,day,9.89,B134,25.69,47.7,0.627,4.805,25.48,355.8,9.56,1.282,573.12,1.921,0,none,0
2562,Plant_C,L2,M07,evening,6.39,B036,25.18,49.8,0.946,6.084,28.02,366.7,9.3,1.171,539.54,1.938,0,none,0
2563,Plant_B,L1,M08,evening,6.24,B005,19.06,25.3,0.64,5.478,20.56,349.6,5.97,1.234,571.33,1.345,0,none,0
2564,Plant_C,L4,M13,evening,6.97,B118,25.21,44.6,1.052,3.898,21.16,362.3,7.46,1.274,585.77,2.872,0,none,0
2565,Plant_A,L1,M09,night,0.17,B052,19.32,51.5,1.4,4.528,26.19,386.5,7.49,1.229,553.99,2.803,0,none,0
2566,Plant_B,L3,M20,day,0.0,B119,25.08,40.2,1.105,4.884,14.7,341.0,7.13,1.175,500.26,2.097,0,none,0
2567,Plant_B,L4,M06,evening,5.19,B059,22.16,36.0,1.388,5.101,26.47,336.8,7.03,1.256,551.72,2.279,0,none,0
2568,Plant_B,L2,M15,night,6.27,B134,19.29,32.9,0.481,4.448,20.73,372.3,8.89,1.142,569.99,1.876,0,none,0
2569,Plant_A,L3,M20,day,7.87,B067,27.3,47.7,0.866,4.416,20.13,314.6,7.51,1.069,596.38,1.864,0,none,0
2570,Plant_B,L3,M13,day,1.1,B070,22.37,40.6,1.372,4.881,23.8,333.5,4.49,1.162,513.3,2.61,0,none,0
2571,Plant_A,L2,M09,day,4.91,B135,26.75,33.0,1.752,4.471,23.59,327.7,7.55,1.167,566.46,2.696,0,none,0
2572,Plant_A,L2,M14,night,8.68,B043,11.18,36.8,1.011,5.022,26.51,359.3,6.17,1.175,563.51,2.318,0,none,0
2573,Plant_A,L4,M14,evening,4.93,B010,17.29,34.3,1.432,5.505,21.87,393.1,7.9,1.049,565.24,2.566,0,none,0
2574,Plant_A,L1,M09,day,6.9,B115,22.31,66.3,0.81,4.626,19.62,341.8,9.01,1.222,543.21,2.709,0,none,0
2575,Plant_A,L1,M04,day,1.45,B063,20.87,52.5,1.636,6.331,26.6,360.6,8.52,1.255,539.69,2.244,0,none,0
2576,Plant_C,L2,M06,evening,10.19,B117,21.79,63.4,0.779,5.552,20.56,296.6,8.01,1.256,550.28,2.298,0,none,0
2577,Plant_B,L3,M20,day,4.16,B015,17.29,33.7,0.877,4.667,23.79,375.2,5.74,1.302,602.99,1.997,0,none,0
2578,Plant_C,L4,M09,day,1.63,B130,22.16,56.4,0.969,4.693,19.59,411.6,10.21,1.184,608.07,2.2,0,none,0
2579,Plant_B,L4,M16,evening,5.02,B062,14.28,52.4,1.329,5.406,24.78,379.5,8.2,1.195,564.52,1.984,0,none,0
2580,Plant_B,L1,M15,evening,4.86,B117,24.61,60.6,1.052,5.414,16.39,338.1,8.62,1.249,515.15,2.862,0,none,0
2581,Plant_B,L3,M04,evening,3.96,B037,17.23,33.9,0.697,5.797,25.13,339.6,9.56,1.245,576.31,1.848,0,none,0
2582,Plant_C,L1,M02,day,3.74,B130,20.84,55.1,1.355,5.03,24.71,394.5,7.73,1.173,540.9,2.344,0,none,0
2583,Plant_A,L3,M13,day,8.6,B040,17.05,72.1,0.96,5.682,12.96,315.4,8.05,1.195,547.22,2.857,0,none,0
2584,Plant_A,L4,M16,evening,12.18,B125,24.12,29.4,0.734,5.234,24.45,368.9,6.04,1.113,585.99,1.958,0,none,0
2585,Plant_B,L4,M13,night,6.43,B121,29.82,17.2,1.16,5.419,20.32,333.2,9.55,1.137,577.88,2.254,0,none,0
2586,Plant_A,L3,M09,night,2.44,B127,13.82,57.8,0.791,7.123,19.51,336.2,8.15,1.223,538.64,1.822,0,none,0
2587,Plant_C,L1,M11,night,0.77,B054,18.61,51.9,1.194,5.466,19.46,315.2,9.1,1.232,514.65,2.369,0,none,0
2588,Plant_A,L2,M11,evening,0.0,B038,24.74,52.6,0.869,4.959,22.19,388.0,7.06,1.126,522.92,2.571,0,none,0
2589,Plant_C,L2,M11,night,4.11,B065,14.12,56.2,1.948,5.65,21.96,331.3,12.42,1.15,533.56,2.451,0,none,0
2590,Plant_B,L2,M11,evening,0.0,B123,29.46,39.6,0.656,5.215,19.54,288.8,8.56,1.223,513.72,1.684,0,none,0
2591,Plant_A,L1,M15,day,7.59,B125,17.98,39.7,0.692,5.586,18.03,344.4,9.72,1.104,562.15,1.517,0,none,0
2592,Plant_C,L2,M09,day,7.13,B045,25.43,29.0,0.85,4.613,19.98,346.1,6.86,1.218,551.76,2.042,0,none,0
2593,Plant_B,L3,M09,evening,5.07,B043,18.65,44.6,0.909,6.491,15.62,387.4,6.74,1.258,596.0,2.407,0,none,0
2594,Plant_A,L1,M13,night,4.18,B072,30.06,50.5,0.843,4.913,21.35,384.5,9.03,1.083,523.63,2.25,0,none,0
2595,Plant_A,L4,M20,day,6.49,B099,25.29,49.3,1.2,4.615,14.18,318.7,6.16,1.276,526.82,2.83,0,none,0
2596,Plant_A,L1,M09,evening,10.55,B009,23.97,31.0,0.692,5.808,20.33,353.4,10.52,1.249,623.29,1.511,0,none,0
2597,Plant_B,L2,M08,day,1.89,B039,33.23,29.8,0.928,5.342,20.74,362.1,10.43,1.177,522.87,1.407,0,none,0
2598,Plant_A,L4,M13,day,1.97,B109,23.85,53.4,1.04,5.149,28.14,368.9,7.5,1.315,538.55,1.743,0,none,0
2599,Plant_A,L1,M08,night,2.0,B098,18.74,45.1,0.758,4.578,18.22,335.1,7.16,1.218,502.53,1.203,0,none,0
2600,Plant_A,L4,M14,evening,4.05,B006,24.49,66.6,0.558,5.729,23.65,355.8,10.23,1.333,533.19,2.372,0,none,0
2601,Plant_B,L3,M18,evening,1.09,B125,22.18,60.0,1.118,5.476,17.7,355.5,6.57,1.196,548.14,2.704,0,none,0
2602,Plant_A,L1,M04,night,16.82,B124,21.91,47.2,1.542,5.211,19.05,300.1,7.95,1.289,584.95,1.922,0,none,0
2603,Plant_C,L3,M19,day,9.58,B028,19.95,54.0,0.5,5.332,20.64,338.5,8.29,1.224,555.06,1.869,0,none,0
2604,Plant_B,L1,M18,day,8.06,B103,16.87,68.2,1.304,6.069,17.08,391.2,7.0,1.205,556.01,2.765,0,none,0
2605,Plant_A,L3,M19,evening,8.1,B123,15.47,29.6,0.942,6.271,16.7,368.1,9.71,1.304,616.07,1.966,0,none,0
2606,Plant_A,L4,M14,evening,7.09,B135,26.38,43.7,0.844,5.246,25.9,299.5,10.07,1.19,559.37,1.413,0,none,0
2607,Plant_B,L3,M17,evening,2.93,B017,22.06,47.8,0.848,5.158,19.14,386.0,9.77,1.213,515.89,1.756,0,none,0
2608,Plant_A,L4,M01,day,1.96,B044,20.93,39.1,0.91,5.488,13.7,369.8,10.21,1.19,532.46,1.877,0,none,0
2609,Plant_B,L1,M01,evening,9.75,B108,29.58,44.5,1.478,5.153,18.02,346.0,7.3,1.051,601.95,2.236,0,none,0
2610,Plant_A,L1,M01,evening,4.94,B103,25.03,47.5,1.097,5.05,15.69,330.9,8.84,1.163,517.92,1.933,1,void,1
2611,Plant_A,L4,M01,night,6.21,B092,23.12,35.7,1.015,5.244,17.2,341.9,10.02,1.204,555.61,1.858,0,none,0
2612,Plant_A,L3,M15,day,1.99,B047,28.87,58.7,0.712,5.069,18.91,354.4,7.3,1.167,592.88,2.158,0,none,0
2613,Plant_A,L3,M16,evening,4.77,B094,18.69,60.3,0.931,4.866,19.32,314.4,8.78,1.299,524.96,1.545,0,none,0
2614,Plant_C,L2,M16,night,1.22,B006,30.28,40.4,1.024,5.226,20.84,348.7,9.36,1.255,526.85,1.963,0,none,0
2615,Plant_A,L3,M06,evening,9.62,B118,24.71,43.6,0.591,5.78,18.3,381.7,7.89,1.248,584.94,2.691,0,none,0
2616,Plant_A,L4,M19,evening,2.43,B002,22.14,66.4,0.786,4.434,24.02,362.3,7.02,1.171,522.5,2.449,0,none,0
2617,Plant_A,L1,M13,evening,6.06,B036,23.9,55.0,0.653,6.239,22.82,410.9,7.51,1.163,569.59,1.837,0,none,0
2618,Plant_C,L1,M01,evening,1.13,B097,29.83,49.0,0.949,4.771,16.39,402.3,8.35,1.16,584.89,2.437,0,none,0
2619,Plant_A,L3,M01,evening,4.7,B086,22.93,75.2,0.992,4.984,24.68,344.5,11.03,1.344,494.79,1.665,0,none,0
2620,Plant_B,L2,M04,day,7.34,B036,21.81,27.6,0.896,5.346,20.06,364.0,9.43,1.236,583.57,2.296,0,none,0
2621,Plant_A,L4,M03,day,4.48,B140,16.06,35.7,1.431,4.828,20.8,315.4,8.22,1.195,574.38,2.386,0,none,0
2622,Plant_A,L3,M11,day,6.47,B109,22.05,45.1,0.927,5.975,25.03,338.6,7.59,1.116,536.02,1.775,0,none,0
2623,Plant_A,L1,M10,night,6.03,B131,21.85,42.6,0.936,5.343,24.39,320.7,7.77,1.232,558.12,1.628,0,none,0
2624,Plant_A,L2,M18,day,8.37,B015,24.64,39.6,0.635,4.93,19.0,343.6,8.52,1.181,617.26,1.588,0,none,0
2625,Plant_C,L3,M13,day,6.9,B062,21.64,52.5,1.76,5.6,24.86,339.2,6.78,1.178,557.72,2.309,0,none,0
2626,Plant_A,L3,M01,day,2.94,B079,15.66,31.1,0.932,5.093,23.62,346.8,7.57,1.194,523.43,1.8,0,none,0
2627,Plant_C,L2,M09,night,4.25,B054,18.77,39.3,1.711,5.021,16.79,346.0,7.59,1.103,543.85,2.372,0,none,0
2628,Plant_B,L3,M12,day,2.19,B090,12.4,43.7,1.244,6.031,22.96,268.2,9.82,1.091,477.59,1.977,0,none,0
2629,Plant_B,L1,M19,day,7.09,B071,21.43,15.8,1.105,4.491,20.4,340.7,7.37,1.202,594.23,1.91,0,none,0
2630,Plant_A,L1,M14,day,8.4,B092,19.65,62.7,1.093,4.934,19.03,382.0,7.06,1.192,563.95,2.463,0,none,0
2631,Plant_A,L2,M18,day,7.2,B120,17.49,53.9,0.608,6.625,30.63,401.1,6.55,1.177,584.96,2.865,0,none,0
2632,Plant_A,L3,M11,evening,11.11,B122,20.31,67.8,0.982,5.68,30.64,354.8,5.55,1.326,585.4,2.135,0,none,0
2633,Plant_B,L4,M11,day,2.42,B013,27.7,64.6,0.533,5.206,14.45,348.7,8.74,1.203,547.27,1.768,0,none,0
2634,Plant_B,L3,M09,day,8.47,B041,18.91,54.6,0.908,5.593,20.3,302.5,6.68,1.312,568.4,2.305,0,none,0
2635,Plant_B,L1,M17,day,4.11,B010,18.64,56.6,1.157,5.057,10.0,354.2,6.55,1.237,559.43,2.701,0,none,0
2636,Plant_C,L4,M13,day,14.65,B051,26.98,72.0,0.663,4.253,27.45,335.1,6.35,1.087,596.62,2.209,0,none,0
2637,Plant_A,L2,M11,evening,1.02,B138,18.48,44.6,0.907,5.043,18.81,350.1,8.56,1.066,525.14,2.17,0,none,0
2638,Plant_A,L1,M12,night,11.36,B097,20.12,41.0,0.823,4.967,25.96,369.9,7.99,1.248,589.7,1.866,0,none,0
2639,Plant_B,L4,M16,day,5.49,B142,25.88,49.4,1.147,5.164,29.41,369.0,9.55,1.093,578.22,1.825,0,none,0
2640,Plant_B,L3,M15,evening,2.78,B092,20.78,52.2,0.816,4.382,22.57,380.3,8.73,1.281,524.19,1.306,0,none,0
2641,Plant_C,L3,M19,day,5.07,B106,21.54,63.7,2.153,6.539,19.05,357.3,6.94,1.178,579.17,2.79,0,none,0
2642,Plant_C,L3,M06,night,2.42,B044,25.18,67.8,0.675,5.166,24.63,386.7,5.47,1.249,508.21,2.714,0,none,0
2643,Plant_A,L1,M06,night,4.77,B065,18.16,45.6,0.728,6.125,22.4,346.8,6.62,1.193,548.97,2.182,0,none,0
2644,Plant_B,L2,M13,evening,6.12,B053,22.32,64.2,1.01,5.272,25.51,297.6,9.3,1.137,518.26,2.681,0,none,0
2645,Plant_A,L1,M13,day,4.84,B016,24.66,50.3,0.805,5.005,21.82,343.0,8.57,1.327,554.21,2.516,0,none,0
2646,Plant_A,L2,M04,day,6.26,B065,19.69,48.3,1.065,3.881,28.0,328.4,7.7,1.219,559.52,2.237,0,none,0
2647,Plant_A,L2,M20,day,4.62,B020,26.39,38.9,0.812,5.475,26.81,324.4,5.84,1.317,577.72,2.577,0,none,0
2648,Plant_B,L2,M10,day,6.61,B078,25.57,53.0,0.565,4.79,20.62,329.7,5.96,1.294,553.06,1.799,0,none,0
